"","player_name","year","pitcher","player_age","n","p_formatted_ip","p_k_percent","p_bb_percent","xwoba","xwobacon","z_swing_miss_percent","in_zone_percent","whiff_percent","groundballs_percent","flyballs_percent","n_fastball_formatted","N_FB","Rel_X_FB","Rel_Z_FB","Extension_FB","Max_Velo_FB","Avg_Velo_FB","Spin_FB","H_Break_FB","V_Break_FB","xwOBA_FB","SwStr_FB","CSW_FB","swstr_fb_pred","n_offspeed_formatted","n_ch_formatted","N_CH","Rel_X_CH","Rel_Z_CH","Extension_CH","Max_Velo_CH","Avg_Velo_CH","Spin_CH","H_Break_CH","V_Break_CH","xwOBA_CH","SwStr_CH","CSW_CH","swstr_ch_pred","n_breaking_formatted","n_sl_formatted","N_SL","Rel_X_SL","Rel_Z_SL","Extension_SL","Max_Velo_SL","Avg_Velo_SL","Spin_SL","H_Break_SL","V_Break_SL","xwOBA_SL","SwStr_SL","CSW_SL","n_cukc_formatted","N_CB","Rel_X_CB","Rel_Z_CB","Extension_CB","Max_Velo_CB","Avg_Velo_CB","Spin_CB","H_Break_CB","V_Break_CB","xwOBA_CB","SwStr_CB","CSW_CB","swstr_cb_pred","swstr_sl_pred","MaxBB","Team","Age","K.9","BB.9","K.BB","HR.9","WHIP","ERA","FIP","xFIP","SIERA","WAR","Dollars","playerid","arsenal_pred","urs_arsenal_pred","FIP_pred","use_FIP_pred","FB_Grade","CH_Grade","CB_Grade","SL_Grade","ARS_Grade","USE_ARS_Grade","Pres_Grade","USE_Pres_Grade"
"246","Derek Holland",2017,502706,31,2458,135,16.6,12,0.393,0.43,12.2,45.9,18.8,38.6,27.6,55,467,2.2205,6.0692,5.91,94.4,91.25674518,2244,0.6809,1.3417,0.318,0.047109208,0.284796574,0.053685115,10.3,10.3,255,2.4377,6.0638,5.712,86.9,83.09176471,1992,0.7901,1.2424,0.3565,0.050980392,0.211764706,0.072403141,34.5,12,296,2.378,6.0227,5.6795,84.1,81.10067568,2110,-0.14875,0.53305,0.2115,0.141891892,0.182432432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142541208,0.142541208,"White Sox",30,6.93,5,1.39,2.07,1.71,6.2,6.45,5.78,5.57,-0.9,"($7.40)",4141,5.33531500000001,5.30517933333334,5.678765,5.56395166666667,35,35,NA,50,30,30,25,25
"247","Derek Law",2016,571882,26,795,55,23.4,4.2,0.287,0.357,14.2,51.3,24.7,49.7,18.7,52.4,414,-0.78415,6.5425,6.5575,97.2,93.47198068,2120,-0.292129167,1.37175,0.317,0.072254335,0.228323699,0.070985682,4.9,4.9,39,-0.9492,6.288,6.724,86.4,83.46923077,1898,-1.34075,0.886566667,0.32,0.130434783,0.282608696,0.141522169,42.6,20.6,77,-0.8499,6.5256,6.146,90.3,85.07922078,2246,0.3376,0.1957,0.1305,0.178861789,0.430894309,22,163,-0.4592,6.6452,6.087,81.9,77.43865031,2087,0.2708,-0.563966667,0.141,0.081300813,0.284552846,0.072712929,0.169850845,0.169850845,"Giants",25,8.18,1.47,5.56,0.49,0.96,2.13,2.53,3.12,3,1,"$8.00 ",13133,3.70519866666665,3.58847866666666,3.45711499999999,3.45308933333333,50,50,40,50,60,65,65,65
"248","Derek Law",2019,571882,29,1192,60.2,23.5,14,0.329,0.373,18.4,44.3,30,50.9,17.1,36.7,447,-0.5945,6.4405,6.514,97.2,94.02796421,2135,-0.2667,1.2459,0.273,0.035794183,0.208053691,0.051132453,12.9,12.9,155,-0.854,6.2128,6.603,90.3,85.83612903,2021,-1.2117,0.8401,0.254,0.2,0.283870968,0.17342886,50.3,30.4,323,-0.5734,6.3993,6.075,90,84.69318885,2275,0.3695,-0.3235,0.338,0.191891892,0.327027027,19.8,238,-0.1906,6.5263,5.971,80.5,76.7592437,2042,0.28305,-0.8694,0.09,0.084033613,0.399159664,0.090458275,0.188251418,0.188251418,"Blue Jays",28,9.94,5.93,1.68,1.19,1.66,4.9,4.85,4.8,4.82,0,"$0.10 ",13133,4.53874533333333,4.41340433333333,4.87117233333333,4.821454,35,60,50,65,50,50,40,40
"249","Devin Smeltzer",2019,656970,24,732,49,18.8,5.9,0.342,0.398,13.5,51.5,20.7,39.1,28.5,45.9,336,2.36565,5.7534,5.8395,92,89.06785714,2431,0.8907,1.3651,0.148,0.06547619,0.270833333,0.067243641,25.5,25.5,187,2.2488,5.7674,5.931,85.2,82.79197861,1782,1.2013,0.3557,0.2645,0.122994652,0.229946524,0.13045946,28.5,4,30,2.5511,5.52815,5.561,85.8,82.82666667,2437,-0.43635,0.35095,0.504,0,0.1,24.4,177,2.4938,5.5724,5.471,79.4,76.80903955,2741,-1.0454,-0.8478,0.324,0.122905028,0.301675978,0.109837412,0.06445602,0.109837412,"Twins",23,6.98,2.2,3.17,1.47,1.27,3.86,4.58,4.85,4.68,0.5,"$4.00 ",19487,5.00959766666666,4.90845233333333,4.73899099999999,4.73268499999999,40,50,50,25,35,35,40,40
"250","Dillon Peters",2019,596071,27,1274,72,16.8,8,0.361,0.401,15.5,49.5,20.4,40.7,25.7,50.3,642,1.65515,5.7941,5.818,93.6,91.01214953,2241,0.36345,1.4127,0.312,0.065420561,0.264797508,0.067329138,20.9,20.9,267,1.8311,5.7874,5.685,86.9,84.02097378,1598,1.0286,0.8448,0.163,0.164794007,0.280898876,0.163220783,28.6,3.9,43,1.9251,5.6919,5.315,85.2,82.82790698,2375,-0.2485,-0.1675,0.147,0.14,0.2,24.7,315,1.9331,5.683,5.305,81.1,76.74761905,2923,-0.8594,-0.9718,0.309,0.073015873,0.241269841,0.091075558,0.141941598,0.141941598,"Angels",26,6.88,3.25,2.12,2.25,1.54,5.38,6.23,5.52,5.2,-0.5,"($3.70)",18790,5.23124666666666,5.19259433333333,5.010325,5.11617066666666,40,60,50,50,30,30,35,35
"251","Dinelson Lamet",2017,659275,25,1830,114.1,28.7,11.1,0.312,0.387,22.2,48.7,29.1,36.7,26.6,55.3,1013,-1.1496,6.0045,5.904,98.9,94.7851925,2409,-0.9297,1.4606,0.2495,0.073050346,0.260612043,0.075707507,4.9,4.9,91,-1.1414,6.0238,6.136,91.8,89.6021978,1722,-1.3481,0.775,0.221,0.142857143,0.307692308,0.132094021,39.6,38.8,663,-1.2003,6.0502,5.452,90.2,85.65233786,2546,0.5636,0.1166,0.14,0.185393258,0.328651685,0.8,15,-1.1,6.1616,5.375,82.4,81.88,2491,0.7712,-0.1759,0.302,0,0.266666667,0.046533511,0.179708206,0.179708206,"Padres",24,10.94,4.25,2.57,1.42,1.24,4.57,4.35,4.2,4.03,1.4,"$11.50 ",17186,4.11488766666667,3.992728,4.31723833333334,4.21751033333334,50,50,35,60,50,50,50,50
"252","Dinelson Lamet",2019,659275,27,1232,73,33.5,9.6,0.296,0.397,19,49.7,31.9,38.2,25.4,54.6,673,-1.1606,6.1716,5.783,99.2,96.01173848,2407,-0.6216,1.2573,0.286,0.068350669,0.263001486,0.071581548,1.5,1.5,18,-1.147,6.174,5.8455,93.4,92.13333333,1767,-1.22845,0.92615,0.3985,0.052631579,0.157894737,0.057160255,43.8,12.1,143,-1.2973,6.1081,5.533,88.9,86.23916084,2680,0.3991,0.291,0.135,0.271523179,0.40397351,31.6,373,-1.2499,6.1363,5.462,88.6,85.48337802,2712,0.8639,-0.0649,0.171,0.217948718,0.384615385,0.17330948,0.229166092,0.229166092,"Padres",26,12.95,3.7,3.5,1.48,1.26,4.07,3.91,3.44,3.61,1.3,"$10.30 ",17186,3.48733600000001,3.39373733333334,3.55830733333334,3.507504,50,35,75,75,65,70,65,65
"253","Dominic Leone",2019,608678,28,663,40.2,25.6,12.2,0.368,0.462,16.7,41,30.4,39.3,27.7,84.1,558,-2.37965,5.82995,6.185,96.9,92.18924731,2346,-0.32315,1.0085,0.303,0.136200717,0.265232975,0.109390095,1.3,1.3,9,-2.5245,5.8439,6.14,89.9,88.14444444,1548,-0.9053,0.9474,NA,0,0.111111111,0.037833926,14.4,14.4,74,-2.21105,5.86755,5.9105,86.8,83.68648649,2491.5,0.42345,-0.3391,0.153,0.208333333,0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178228605,0.178228605,"Cardinals",27,10.18,4.87,2.09,1.99,1.5,5.53,5.45,4.78,4.44,-0.3,"($2.30)",13763,4.217113,4.350252,4.38351966666666,4.47263766666667,65,30,NA,60,50,50,50,50
"254","Drew Hutchison",2018,571800,28,751,42.2,15.6,13.1,0.375,0.395,9.8,46.6,19.9,42.1,25.7,57.5,432,-3.3743,5.98345,5.687,93.4,90.16134259,2157,-0.32525,1.14355,0.242,0.039351852,0.247685185,0.062763068,11.4,11.4,86,-3.33035,6.0259,5.6125,87.4,83.12209302,1681.5,-0.97725,0.64235,0.2235,0.174418605,0.23255814,0.175662537,31,31,212,-3.54715,5.84945,5.092,86.7,82.22169811,2648,0.41015,-0.36425,0.235,0.128755365,0.266094421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137558596,0.137558596,"- - -",27,6.54,5.48,1.19,1.9,1.78,6.75,6.42,5.73,5.51,-0.5,"($4.20)",10732,5.13990000000001,5.31174433333334,5.34942466666667,5.52580133333334,40,60,NA,50,35,30,30,30
"255","Drew Steckenrider",2018,608716,27,1154,64.2,27.2,9.9,0.283,0.348,21,50.6,25,33.7,26.6,76.4,882,-1.4691,6.19995,6.094,97.1,94.62086168,2354,-0.76445,1.58875,0.241,0.103174603,0.299319728,0.094901339,3.7,3.7,43,-1.6156,6.1154,6.214,91.2,88.88372093,1597,-1.0278,0.8405,0.291,0.023255814,0.162790698,0.060077287,19.8,16.1,185,-1.604,6.0492,6.029,91.6,87.90702703,2071,0.2219,0.4599,0.1185,0.177419355,0.247311828,3.7,39,-1.4169,6.1887,5.693,84.6,82.28717949,1877,-0.0795,-0.3801,0.1985,0.11627907,0.279069767,0.11708995,0.161273104,0.161273104,"Marlins",27,10.3,3.76,2.74,0.97,1.27,3.9,3.62,4.03,3.55,0.5,"$4.00 ",18806,4.00302166666666,4.01697166666666,4.08341999999999,4.14460433333333,60,35,60,50,50,50,50,50
"256","Drew Storen",2016,519322,29,867,51.2,21.1,5.7,0.332,0.388,14.9,48.9,23.9,50,22.5,44.8,158,-2.2559,5.60225,6.1465,94.7,92.91265823,2282,-0.8418375,1.3868,0.204,0.070967742,0.251612903,0.077386112,18.2,18.2,157,-2.7525,5.3446,6.122,91.9,85.31719745,1955,-1.385283333,0.1699,0.284,0.111801242,0.242236025,0.120121133,36.9,36.9,291,-2.8896,5.5868,5.48,86.2,81.78762887,2302,0.995858333,-0.300233333,0.233,0.120234604,0.316715543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140114325,0.140114325,"- - -",28,8.36,2.26,3.69,1.22,1.34,5.23,4.21,4.06,3.51,0.1,"$0.60 ",6983,4.14089299999999,4.23783566666666,4.043269,4.08976299999999,50,50,NA,50,50,50,50,50
"257","Drew Storen",2017,519322,30,909,54.2,19.5,9.3,0.337,0.373,15.7,53.4,19.4,49.1,25.5,43.4,155,-1.7757,5.6308,6.029,92.9,90.39741935,2376,-0.6481,1.4216,0.204,0.070967742,0.251612903,0.074997354,17.7,17.7,161,-2.0041,5.4137,5.944,90.6,83.90062112,1874,-1.0907,0.2721,0.284,0.111801242,0.242236025,0.12952674,38.8,37.5,334,-2.03195,5.5397,5.5045,82.5,80.12095808,2596,1.16345,0.06185,0.233,0.120234604,0.316715543,1.3,12,-1.7667,5.62475,5.6285,83.5,79.9,2479,0.95425,-0.1829,0.2785,0.083333333,0.166666667,0.090529312,0.139880696,0.139880696,"Reds",29,7.9,3.79,2.09,1.15,1.46,4.45,4.88,4.94,4.3,-0.1,"($0.90)",6983,4.68095266666668,4.65625366666668,4.84338800000001,4.78863766666667,50,50,50,50,40,40,40,40
"258","Drew VerHagen",2018,572403,28,911,56.1,22.7,8.2,0.271,0.304,15.4,48.1,28.7,47.5,25.9,53.8,491,-1.8288,6.4405,6.331,96.5,94.07942974,2248,-1.0868,0.8748,0.196,0.073319756,0.260692464,0.064747724,0.8,0.8,8,-1.5302,6.35655,5.863,90.6,89.6,2301,-0.7459,0.98075,NA,0,0,0.040102808,45.2,28.4,204,-1.91965,6.63845,5.6635,91.2,85.75588235,2305.5,0.6183,-0.0703,0.17,0.177606178,0.28957529,16.7,153,-1.8193,6.849,5.721,82.6,79.5751634,2408,0.8205,-1.3024,0.2,0.196078431,0.339869281,0.144020549,0.172919412,0.172919412,"Tigers",27,8.47,3.04,2.79,0.96,1.15,4.63,3.84,4.33,3.78,0.6,"$5.10 ",13424,4.21835699999999,4.16457833333333,4.20380566666666,4.12794333333333,40,30,65,60,50,50,50,50
"259","Drew VerHagen",2019,572403,29,945,58,19.8,8.9,0.33,0.371,12.9,52.4,22.9,51.7,20,52.5,497,-1.7991,6.415,6.295,96.6,93.15050302,2258,-0.9792,0.8469,0.232,0.040241449,0.251509054,0.048473399,0.6,0.6,6,-1.7377,6.3275,6.2745,90.1,89.08333333,2120,-0.7808,0.82095,0.004,0.166666667,0.166666667,0.135525822,46.7,30.3,247,-2.0948,6.4037,5.606,90,84.67651822,2287,0.7281,0.0212,0.278,0.177700348,0.341463415,16.4,155,-1.7325,6.6765,5.283,86.1,78.45225806,2422,0.9718,-1.2822,0.308,0.109677419,0.316129032,0.118373061,0.173418485,0.173418485,"Tigers",28,7.91,3.57,2.22,1.4,1.6,5.9,4.87,4.67,4.55,0.2,"$1.90 ",13424,4.46821666666667,4.359702,4.60116900000001,4.51684133333334,35,50,60,60,50,50,40,50
"260","Dustin McGowan",2016,430661,34,1050,67,22.6,11.8,0.287,0.324,20.2,40.8,31,55.2,17.7,63.9,651,-2.1496,6.1701,6.685,99.3,95.45591398,2253,-0.905158333,1.424066667,0.201,0.068767908,0.202005731,0.077268871,5.5,5.5,58,-2.09635,6.15015,6.9365,90.6,88.69482759,1835,-1.349795833,0.690916667,0.126,0.158536585,0.243902439,0.153501039,30.5,30.5,48,-2.22375,6.1295,6.423,90.3,87.6375,2326.5,0.319508333,0.254466667,0.353,0.179746835,0.286075949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1720212,0.1720212,"Marlins",34,8.46,4.43,1.91,0.94,1.22,2.82,4.19,4.1,4.02,0,"$0.40 ",8600,4.19228466666666,4.15994533333333,4.34019633333333,4.32744233333333,50,50,NA,60,50,50,50,50
"261","Dustin McGowan",2017,430661,35,1175,77.2,19.4,8.2,0.353,0.413,14.7,43.8,24.5,52.3,21.5,59.4,698,-2.264,6.08875,6.6705,96.4,93.7777937,2189,-0.98595,1.04675,0.201,0.068767908,0.202005731,0.067286078,6.9,6.9,81,-2.2561,5.9958,6.996,93.2,87.80493827,1790,-1.1123,0.4945,0.126,0.158536585,0.243902439,0.151528171,33.6,33.6,298,-2.34195,6.1119,6.378,90.2,86.98691275,2319,0.55295,0.2194,0.353,0.179746835,0.286075949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175570245,0.175570245,"Marlins",35,7.42,3.13,2.37,1.51,1.34,4.75,4.81,4.23,4.11,-0.3,"($2.40)",8600,4.26734633333334,4.31064566666667,4.20034533333334,4.27246,40,50,NA,60,50,50,50,50
"262","Dylan Bundy",2017,605164,25,2816,169.2,21.8,7.3,0.326,0.384,18.7,48.5,25.4,33.2,30.3,53.7,1513,-1.2051,6.0144,5.812,96.2,92.09808328,2481,-0.7238,1.6455,0.299,0.068076669,0.231989425,0.069980301,13.4,13.4,380,-1.33505,5.88965,5.662,87.7,83.59105263,1744,-1.1711,1.02595,0.157,0.128947368,0.260526316,0.132050054,32.7,22.4,554,-1.31955,5.8896,5.5165,88.6,83.07906137,2523,0.28865,0.1677,0.174,0.241324921,0.380126183,10.2,289,-1.1092,6.0715,5.475,79.1,74.48719723,2245,0.6416,-0.8725,0.149,0.065517241,0.275862069,0.074910089,0.203798621,0.203798621,"Orioles",24,8.06,2.71,2.98,1.38,1.2,4.24,4.38,4.77,4.45,2.8,"$22.20 ",12917,4.51250999999999,4.55923266666666,4.35877366666666,4.506847,50,50,40,65,50,50,50,50
"263","Dylan Bundy",2018,605164,26,2837,171.2,24.5,7.2,0.324,0.4,19.7,53.1,26.9,34.8,28.9,55.7,1583,-1.3358,6.1496,5.757,94.7,91.57245736,2404,-0.6141,1.5891,0.3,0.073910297,0.219835755,0.071948269,10.1,10.1,288,-1.3504,6.02095,5.646,87.1,83.70694444,1734.5,-1.01935,0.99915,0.2745,0.152777778,0.277777778,0.138940704,34,25.3,696,-1.442,6.01745,5.402,84.7,81.37916667,2490,0.32335,-0.07225,0.176,0.255555556,0.415277778,8.6,246,-1.23445,6.1688,5.435,77.5,74.52398374,2238,0.73245,-1.0618,0.451,0.069105691,0.398373984,0.081288974,0.204337226,0.204337226,"Orioles",25,9.65,2.83,3.41,2.15,1.41,5.45,5.17,4.28,3.94,1,"$8.10 ",12917,4.08238666666666,4.26040133333333,4.14963266666666,4.219105,50,50,50,65,50,50,50,50
"264","Dylan Bundy",2019,605164,27,2778,161.2,23.1,8.3,0.309,0.362,17.3,46.9,28.2,42,23.4,49.9,1387,-2.4422,6.2419,5.791,94.3,91.17123288,2448,-0.4721,1.5606,0.255,0.075702956,0.231434751,0.075321594,17.3,17.3,483,-2.5403,6.1484,5.494,88.3,83.44430642,1558,-1.0684,0.6425,0.267,0.180124224,0.289855072,0.173349424,32.6,22.7,594,-2.57485,6.12235,5.447,85.2,81.07037037,2583,0.3981,-0.1488,0.1825,0.223101266,0.389240506,9.9,276,-2.36585,6.25535,5.4835,77.6,74.8192029,2407,0.7662,-1.1593,0.1865,0.09057971,0.355072464,0.092243934,0.186199835,0.186199835,"Orioles",26,9.02,3.23,2.79,1.61,1.35,4.79,4.73,4.58,4.54,2.5,"$19.70 ",12917,4.502645,4.490493,4.33230366666666,4.432419,50,60,50,60,50,50,50,50
"265","Dylan Cease",2019,656302,24,1364,73,24.8,10.7,0.323,0.384,19.6,45.7,26.1,45.7,22.1,51.5,703,-1.0199,6.4081,5.858,100.1,96.48961593,2444,-0.1674,1.2029,0.313,0.098150782,0.210526316,0.088794242,8.9,8.9,122,-0.9186,6.3642,5.9015,87.4,83.14262295,1628.5,-0.17225,1.1107,0.162,0.139344262,0.270491803,0.137842432,39.5,20.9,278,-1.1632,6.2876,5.364,89,84.62985612,2625.5,0.43025,-0.3817,0.218,0.15034965,0.342657343,18.5,253,-1.0721,6.2679,5.479,83.3,79.52529644,2626,0.5026,-1.4978,0.2725,0.086956522,0.343873518,0.087981848,0.156970692,0.156970692,"White Sox",23,9.99,4.32,2.31,1.85,1.55,5.79,5.19,4.42,4.6,0.7,"$5.40 ",18525,4.23085800000001,4.24776600000001,4.40785333333334,4.45354433333334,50,50,50,50,50,50,50,50
"266","Dylan Covey",2017,592229,26,1159,70,13.3,11,0.401,0.428,11,46.8,16.2,48.9,25.3,61.4,711,-1.9886,6.1805,5.986,96.3,92.48677918,2099,-0.6853,1.1263,0.263,0.047752809,0.210674157,0.054490307,10.7,10.7,123,-2.078,6.0859,5.761,87.7,83.97154472,1205,-0.8371,0.4396,0.164,0.088,0.208,0.108480283,27.7,15.8,153,-2.0549,6.0923,5.754,89.7,86.29411765,2232,0.2219,0.306,0.331,0.10326087,0.222826087,11.9,131,-1.9699,6.1151,5.581,81.8,78.83206107,2386,0.1404,-0.4393,0.14,0.057971014,0.239130435,0.081284045,0.136953523,0.136953523,"White Sox",25,5.27,4.37,1.21,2.57,1.67,7.71,7.2,5.54,5.64,-1.1,"($9.10)",14825,5.24604566666666,5.22742499999999,5.46917733333333,5.49504433333333,35,50,50,50,30,30,30,30
"267","Dylan Covey",2018,592229,27,2051,121.2,16.8,9.6,0.329,0.36,11.9,51.5,17.5,56.4,17.4,63.5,1303,-1.7653,6.3643,5.842,97.5,94.03407521,2043,-1.0781,0.9246,0.2325,0.042210284,0.252494244,0.04934504,11.5,11.5,236,-1.8842,6.2881,5.6185,89.9,84.96355932,1229,-0.79295,0.3316,0.1505,0.168776371,0.257383966,0.15972938,24.9,14.1,283,-1.8881,6.2665,5.627,93,88.04876325,2194,0.3372,0.323,0.3855,0.103448276,0.231034483,10.7,210,-1.87865,6.25295,5.4405,86.5,81.44857143,2389.5,0.2483,-0.39305,0.261,0.090497738,0.257918552,0.091045599,0.13187541,0.13187541,"White Sox",26,6.73,3.85,1.75,0.96,1.49,5.18,4.39,4.31,4.59,1.3,"$10.20 ",14825,4.56452166666666,4.60932566666666,4.60875099999999,4.635401,35,50,50,40,40,40,40,40
"268","Dylan Covey",2019,592229,28,1018,58.2,14.6,10,0.401,0.441,11.8,52.1,18,43.8,21.2,71.8,732,-1.24795,6.44635,5.7575,97.4,93.33401639,2111,-0.541,1.0923,0.254,0.049180328,0.234972678,0.054703,18.1,18.1,185,-1.3589,6.3248,5.577,88.2,85.74324324,1315,-0.7679,0.4023,0.268,0.178378378,0.281081081,0.167746712,10,0.2,3,-1.3957,6.3956,5.453,85.3,83.36666667,2424,0.4352,-0.0837,NA,0,0,9.7,93,-1.4158,6.2986,5.411,85.8,82,2447,0.2929,-0.4149,0.3915,0.070707071,0.323232323,0.080796639,0.083519066,0.083519066,"White Sox",27,6.29,4.3,1.46,1.84,1.76,7.98,6.06,5.61,5.67,-0.1,"($0.80)",14825,5.06436733333333,5.21609233333333,5.362498,5.39503333333333,35,60,50,30,35,30,30,30
"269","Dylan Floro",2018,571670,28,987,64,21.4,8.5,0.266,0.308,18.2,46.8,25.6,56.6,17.5,63.3,96,-3.20095,5.94835,6.25,95.8,93.778125,2237,-0.75165,1.25535,0.208,0.177083333,0.291666667,0.139920697,8.5,8.5,84,-3.4041,5.7085,6.1395,88.7,85.80238095,1985,-1.32815,0.18675,0.3175,0.119047619,0.25,0.172242551,28.1,28.1,278,-3.23265,5.89035,6.0965,90.2,86.8971223,2142,0.17515,0.43485,0.0955,0.158273381,0.31294964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159359118,0.159359118,"- - -",27,8.16,3.23,2.52,0.42,1.25,2.25,3.08,3.74,3.65,1,"$8.00 ",13394,3.80220366666667,3.80950233333334,3.735356,3.727533,80,60,NA,50,60,60,60,60
"270","Dylan Floro",2019,571670,29,729,46.2,20.9,7,0.289,0.344,19.2,51,25.8,52.4,18.9,67.6,150,-3.19735,6.1039,6.186,96.8,94.03333333,2298,-0.8102,1.2799,0.192,0.113333333,0.26,0.110694513,3.8,3.8,28,-3.3032,6.00145,6.2105,88.9,87.15357143,2112.5,-1.40125,0.5876,0.439,0.035714286,0.071428571,0.0761748,28.5,28.5,208,-3.1656,6.0887,6.1595,91,87.87019231,2160,0.12595,0.50615,0.16,0.158653846,0.288461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161596924,0.161596924,"Dodgers",28,8.1,2.7,3,0.77,1.29,4.24,3.56,4.1,4.05,0.6,"$4.80 ",13394,3.88019233333333,3.94315566666666,3.98056533333333,3.944656,65,35,NA,50,60,60,50,60
"271","Edgar Santana",2018,650828,27,929,66.1,19.9,4.4,0.305,0.364,18.6,52.9,26,47,20.3,57.4,121,-0.2826,6.1256,5.635,97.1,94.78512397,2355,-0.9021,1.3676,0.208,0.049586777,0.214876033,0.059786565,3.5,3.5,33,-0.6773,6.0798,5.711,90.8,88.47878788,1814,-0.9071,0.8178,0.267,0.212121212,0.272727273,0.169808307,38.9,38.9,362,-0.6447,6.1801,5.3775,90,86.80441989,2318,-0.159,0.10585,0.25,0.215469613,0.38121547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194187349,0.194187349,"Pirates",26,7.33,1.63,4.5,0.95,1.1,3.26,3.58,3.93,3.6,0.7,"$5.40 ",17355,4.03122933333334,3.864492,3.72542533333333,3.742323,40,60,NA,65,50,60,60,60
"272","Eduardo Rodriguez",2016,593958,23,1842,107,21.8,8.7,0.307,0.355,18.4,47,23.6,32.7,29.5,67.5,1221,1.6171,5.9422,6.117,97.5,93.98484848,2163,0.979158333,1.4083,0.23,0.095995612,0.264399342,0.090306963,16.7,16.7,306,1.6309,5.9794,6.2485,92.9,87.90196078,1961.5,1.485725,0.9095,0.135,0.219457014,0.271493213,0.183208773,15.6,15.6,213,1.5715,5.952,5.975,90.2,86.54929577,2227,0.055091667,0.592733333,0.2905,0.071794872,0.456410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105154696,0.105154696,"Red Sox",23,8.41,3.36,2.5,1.35,1.3,4.71,4.43,4.72,4.44,1.2,"$9.60 ",13164,4.27966700000001,4.40221333333334,4.47545633333333,4.555848,50,60,NA,35,50,50,50,50
"273","Eduardo Rodriguez",2017,593958,24,2460,137.1,25.8,8.6,0.318,0.391,21.2,46.5,26.5,35.8,30.8,74.1,1820,1.939,5.785,5.8985,96.3,92.54159341,2192,0.7287,1.26725,0.23,0.095995612,0.264399342,0.082899213,17.9,17.9,442,1.8152,5.87475,6.1145,89.1,86.16606335,1973.5,1.4186,0.7002,0.135,0.219457014,0.271493213,0.187937425,7.9,7.9,169,1.8334,5.9081,5.661,85,82.9408284,2223,-0.2365,0.3919,0.2905,0.071794872,0.456410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104878843,0.104878843,"Red Sox",24,9.83,3.28,3,1.25,1.28,4.19,3.97,4.26,4.05,2,"$15.90 ",13164,4.31554133333333,4.24047066666667,4.30794733333333,4.31112,50,65,NA,35,50,50,50,50
"274","Eduardo Rodriguez",2018,593958,25,2313,129.2,26.4,8.1,0.3,0.37,18.1,46.1,26.3,39.1,27.7,71.4,1652,1.78855,5.666,5.7885,96.5,91.98898305,2216,0.80365,1.03905,0.254,0.090744102,0.260738052,0.083377513,21.3,21.3,493,1.7671,5.6978,5.987,90.7,87.4158215,2079,1.5218,0.427,0.16,0.180527383,0.22515213,0.166955478,7.2,7.2,160,1.7878,5.7271,5.5875,85.6,83.670625,2217,-0.1792,0.3498,0.34,0.113772455,0.407185629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118435969,0.118435969,"Red Sox",25,10.13,3.12,3.24,1.11,1.26,3.82,3.65,3.9,3.74,2.1,"$16.60 ",13164,4.08610966666668,4.04849100000001,4.094951,4.01575333333334,50,60,NA,40,50,50,50,50
"275","Eduardo Rodriguez",2019,593958,26,3494,203.1,24.8,8.7,0.294,0.349,20.3,43.4,27.4,49.5,23.2,70.6,2467,1.9167,5.7653,5.872,96.3,91.99035266,2204,0.7381,1.0123,0.184,0.096761134,0.291497976,0.084180593,23.7,23.7,830,1.89555,5.83165,6.0575,91.9,87.67409639,2050.5,1.468,0.48295,0.138,0.192771084,0.245783133,0.170445757,5.5,2.3,76,2.02765,5.5799,5.713,90.4,85.51447368,2255,-0.3788,0.37205,0.321,0.072289157,0.277108434,3.1,108,1.7724,5.90255,5.688,87.1,82.38611111,2271,-0.3344,-0.4023,0.1145,0.072072072,0.279279279,0.110195508,0.097475683,0.110195508,"Red Sox",26,9.43,3.32,2.84,1.06,1.33,3.81,3.86,4.1,4.31,3.7,"$29.60 ",13164,4.196947,4.11372333333333,4.342385,4.23070066666666,50,60,50,30,50,50,50,50
